X,1_Polynomial,2_Sinusoidal,3_Exponential,4_Logarithmic,5_Tanh,6_Quadratic_Sinusoidal,7_Piecewise,8_Rational,9_Gaussian_Product,10_Multiplicative_Noise,11_Post_Nonlinear_1,12_Post_Nonlinear_2
0.4967141530112327,-0.1900588761276808,-0.013114794859087276,0.5410090770384416,0.3357543131551564,0.39201126232029654,0.6775817420924768,0.17920712230422808,0.7345837107440832,0.12526208776457354,0.23006661720164326,0.42629550812287603,1.6524636884501844
-0.13826430117118466,-0.12446125260684629,-0.7707419283094563,1.133827134584567,0.11505269225638746,-0.15184178686239722,-0.1968350522762558,0.3573872126002663,0.9667897208326152,0.004303160670170126,0.018840740390180254,0.14403043385010172,0.8663255052833204
0.6476885381006925,-0.3226929795614365,-0.8400163629641293,0.44401186926658065,0.42013142765475264,0.49086985686420437,0.8060106184580634,0.34025845028701607,0.6252311944799347,0.19652716766014075,0.3862583916454357,0.5854552322553735,1.9162803757919484
1.5230298564080254,-0.3756706822947836,-0.15959449439261408,0.1872540712538288,0.8946643503182315,0.8784280628558873,1.7939486919758887,2.2888237905463464,0.2704431506361866,0.19724786926724466,2.248184572911786,1.7049142012723721,3.3143280310864163
-0.23415337472333597,-0.4289318749220731,-1.0897280050760307,1.0744768515004104,0.021023741763992437,-0.4193272836443093,-0.4575823351116568,0.2945325038429368,0.7586605680444285,-0.1374588288464229,0.04444552972257211,0.3606205399253652,0.6307835598369624
-0.23413695694918055,-0.21821475177039676,-0.9843723270730862,1.2851469396913344,0.23170127624445935,-0.20862089662089056,-0.24688038914927163,0.5052063767514055,0.9693583153410653,0.07322512947345886,0.05598939315778774,0.201723467567013,0.8414832598989852
1.5792128155073915,-0.2596797234398008,-0.4773532897484793,0.2062578499782304,0.9476047896456876,0.9185994164139791,1.994193039616501,2.494033664199005,0.2863325873350689,0.2060832655771539,2.494213751744549,1.7814573649327015,3.4506941095374573
0.7674347291529088,-0.4239182884676025,-1.0348603064302055,0.3824934838891576,0.4878203266564292,0.563726451463548,0.8793312049556672,0.5072472004031794,0.5476351590249215,0.2451065489203922,0.5408331331407289,0.7249209012682455,2.1308625654939704
-0.4694743859349521,-0.7131000891770225,-0.15766203708621937,1.665078001585247,0.45082934310538825,-0.37184996382341007,-0.2070924414609307,0.7511065761918165,0.8853238789569028,0.24273285082226298,0.23493638225087074,0.39875471041307586,0.8117484958381072
0.5425600435859647,-0.06399160613577225,-0.21735841802944614,0.6750153131968973,0.5272004159521927,0.588680391510918,0.8873196909757478,0.3881284146586597,0.8663327978905878,0.31306363280156524,0.3219707843811428,0.5708672521165453,1.8966010526605879
-0.46341769281246226,-0.9214984594458575,-0.3082127894391917,1.4287411388655298,0.2200185991672271,-0.5936216124915605,-0.4378731734731845,0.5199919058201865,0.6624546291643225,0.012495868792983783,0.18023265213826584,0.5349047627999098,0.5856511793749646
-0.46572975357025687,-0.843964502542465,-0.25180245189975814,1.5169039130776896,0.306080765893114,-0.5110150658875418,-0.3518523268166988,0.6061714785018893,0.7454848940370677,0.09833694209102899,0.2003603823127818,0.4863481828826002,0.6699035732388625
0.24196227156603412,-0.05885872046916367,0.9602679004008964,0.708171562071999,0.13977837091015877,0.16043410351114096,0.3135309869361966,-0.018368494117334593,0.8677780550173988,-0.021697691840194266,0.05404273999177806,0.16284972341621137,1.222483921307147
-1.913280244657798,-15.375745693367914,0.47131714591584745,6.681286643268236,0.975289368064907,-1.0513503670176938,3.825151874574758,1.2892234277683314,0.12057243711428835,0.00014679960758083588,3.3165764841138388,2.2016311192929963,8.462111569867998
-1.7249178325130328,-11.862414150959474,1.0290811880907786,5.695007366083709,1.0853857586475386,-0.8555049946965794,3.505789148465519,1.3963087568493442,0.33449819819467297,0.2347791707624713,3.222138623360968,1.9512414762984256,5.23483537421267
-0.5622875292409727,-1.110637820144917,0.3717584119338106,1.7352991849000527,0.4267684982190685,-0.5290553266231863,-0.19985128320015827,0.7304757255715603,0.740399236182469,0.21108356662399524,0.3100391175113219,0.5482846620755126,0.7266704790636563
-1.0128311203344238,-3.6235101873699085,-0.09375874345694789,2.726933671469717,0.6730907644888329,-0.793381941646728,0.9479170235555334,0.979943627310973,0.46717411176898715,0.3413073563582835,0.9986922349248427,1.0694495191721678,1.0393781192236629
0.3142473325952739,-0.20973298257535197,0.8194294092224178,0.5299521328939469,0.07287789467245895,0.10390987113927655,0.30295127960533497,-0.10163485039743067,0.7097377576697101,-0.11092064899575559,0.07896296745073865,0.1308061967945968,1.2092611076025106
-0.9080240755212109,-2.788158539972469,0.5780385483220748,2.5429603492484945,0.7096099941651082,-0.6566407179564178,0.6853019591430864,1.016444775794757,0.6116348519524499,0.4250478560185087,0.8768984289693025,0.9056020277688566,0.9933432202831324
-1.4123037013352915,-7.636264606642167,-0.5855127168534926,3.9814762995696307,0.7566563441129976,-1.0119081739083204,2.315212939744227,1.0644780065767947,0.21000838122853122,0.14747529782573743,1.747419049141421,1.5950094368577767,2.1958003524134018
1.465648768921554,-0.4090362928256749,0.2171599075390154,0.23692138690461442,0.9084482281525444,0.9047374175454441,1.6787900077775626,2.1541195768678993,0.3236425249394512,0.25668522576881186,2.1610005998545487,1.6387770861309034,3.255286211848249
-0.22577630048653566,-0.19860926505809642,-0.97457077243998,1.2810329661706399,0.23131205176303782,-0.19427893673883984,-0.23464427333754176,0.5028969307748931,0.9792351691161016,0.07617930401234724,0.052388865079046484,0.18866329461614054,0.8524719541154384
0.06752820468792384,0.1610177776300189,0.4797087965218905,1.0707672168680256,0.20141174660879685,0.2034916069659387,0.24122679714087913,0.14062591801223925,1.1315265008963336,0.14060517121861557,0.005180526698183515,0.18552532460971394,1.208148481834451
-1.4247481862134568,-7.795177799207376,-0.520840694866336,4.025928928731003,0.7548456383489939,-1.0214673275028656,2.3517955887912594,1.0627461208707742,0.19916105049446126,0.13574159535136232,1.7642289735440289,1.611903436899111,2.258353662696591
-0.5443827245251827,-1.3281768883711071,0.12428895224411565,1.4215929368315672,0.13267308388216914,-0.7982495682528747,-0.5046270414685325,0.4358717472790517,0.4694438801521858,-0.08160561076996856,0.20686853781818695,0.6836878656015166,0.44269104489271444
0.11092258970986608,0.05060337919285142,0.6510722451409742,0.9133929835540708,0.12357578647661778,0.12885484811849232,0.19401888071982326,0.030688775383312775,1.0062306776132037,0.03053831886744529,0.012530026095208927,0.12261135503627091,1.1415682575439507
-1.1509935774223028,-4.569838526325214,-0.7226450906609814,3.341383496405467,0.9459809825755505,-0.6380318431002059,1.6580274614450212,1.2528948054710523,0.61019819723852,0.5322585028428828,1.5633154546374286,1.1810946826954105,1.5167502413873335
0.37569801834567196,0.0824750424520378,0.7659460943693288,0.8107043409544297,0.44285588730790154,0.482860260216433,0.7166278975553482,0.2650436362828086,1.0002043890013457,0.24646276987566723,0.15863660498848478,0.43427669691981025,1.6335845579108619
-0.600638689918805,-1.2175775947242058,0.6015100723888055,1.8442488825495151,0.49136867232083253,-0.5165379471161821,-0.10497247685922305,0.7959747736828161,0.7558456973174957,0.27247148468828736,0.3683306522123828,0.5658216742921073,0.7723283475156908
-0.2916937497932768,-0.3899998145744972,-0.9904635787878666,1.2895293612903964,0.20679072293607093,-0.33285661236214276,-0.347876165044599,0.4909231798250514,0.8724229626156103,0.028981561301836878,0.08090214520338913,0.30862911220792577,0.7430814301130217
-0.6017066122293969,-1.1620911295759657,0.6367824814595013,1.9059433652760882,0.551781953104423,-0.4575505814595698,-0.04357271051897753,0.8564097601298579,0.8148992410494108,0.3327890631060129,0.3912727891913047,0.5325007952022256,0.8322680696410898
1.8522781845089378,0.32196060312999436,-0.8491980019111227,0.059524738797215426,0.9507634179752704,0.8546054311948916,3.0015069149736497,3.3335798528372798,0.12833140769187049,0.013659063841429647,3.0969171510640248,2.1063676727451552,4.159879978463371
-0.013497224737933921,0.040520355557465,-0.06088605886878892,1.0612245004075898,0.06104272554670799,0.03413937175727919,0.027577646881182243,0.16381333388159114,1.047453635041709,0.04781791882651285,0.00019085312689205966,0.033566782020724356,1.034320719118315
-1.0577109289559004,-3.8991299170680227,-0.3294407743518036,2.930318453233915,0.7721411813422393,-0.7342391647640713,1.1850668772939152,1.0789977580311796,0.522522880412374,0.4160290098814655,1.1753020050690466,1.0999459885671068,1.191330762834433
0.822544912103189,-0.279349272494402,-0.8448928977278438,0.5453332104434843,0.7062548184762492,0.7824736334666389,1.0946428313530432,0.782601123176731,0.7024732453477663,0.4499622069562239,0.7483118283884272,0.8735578250182975,2.41524333385298
-1.2208436499710222,-5.1349919278823135,-0.8452837163047833,3.6660125440922413,1.0738531500945,-0.5639368561411329,2.0152723168372733,1.3808839420073384,0.6774983770787869,0.6117205359287075,1.9017752919388853,1.247905649758776,1.8027399256578736
